779	244
87	243
333	243
334	243
335	243
535	243
536	243
537	243
778	243
87	242
336	242
337	242
338	242
532	242
533	242
534	242
778	242
87	241
339	241
340	241
341	241
529	241
530	241
531	241
777	241
88	240
342	240
343	240
526	240
527	240
528	240
776	240
88	239
344	239
345	239
346	239
347	239
522	239
523	239
524	239
525	239
776	239
89	238
348	238
349	238
350	238
351	238
518	238
519	238
520	238
521	238
775	238
89	237
352	237
353	237
354	237
515	237
516	237
517	237
775	237
89	236
355	236
356	236
357	236
510	236
511	236
512	236
513	236
514	236
775	236
90	235
358	235
359	235
360	235
361	235
362	235
506	235
507	235
508	235
509	235
774	235
90	234
363	234
364	234
365	234
366	234
367	234
502	234
503	234
504	234
505	234
774	234
91	233
368	233
369	233
370	233
496	233
497	233
498	233
499	233
500	233
501	233
773	233
91	232
371	232
372	232
373	232
374	232
375	232
488	232
489	232
490	232
491	232
492	232
493	232
494	232
495	232
773	232
91	231
376	231
377	231
378	231
379	231
380	231
484	231
485	231
486	231
487	231
772	231
92	230
381	230
382	230
383	230
384	230
385	230
386	230
387	230
475	230
476	230
477	230
478	230
479	230
480	230
481	230
482	230
483	230
771	230
92	229
388	229
389	229
390	229
391	229
468	229
469	229
470	229
471	229
472	229
473	229
474	229
771	229
93	228
392	228
393	228
394	228
395	228
396	228
397	228
398	228
399	228
400	228
401	228
402	228
403	228
404	228
405	228
406	228
407	228
456	228
457	228
458	228
459	228
460	228
461	228
462	228
463	228
464	228
465	228
466	228
467	228
771	228
93	227
408	227
409	227
410	227
411	227
412	227
413	227
414	227
415	227
416	227
417	227
418	227
419	227
420	227
421	227
422	227
423	227
424	227
425	227
426	227
427	227
428	227
429	227
430	227
431	227
432	227
433	227
434	227
435	227
436	227
437	227
438	227
439	227
440	227
441	227
442	227
443	227
444	227
445	227
446	227
447	227
448	227
449	227
450	227
451	227
452	227
453	227
454	227
455	227
770	227
94	226
770	226
95	225
769	225
95	224
768	224
95	223
768	223
96	222
767	222
96	221
767	221
97	220
766	220
98	219
766	219
98	218
765	218
99	217
765	217
99	216
764	216
100	215
763	215
101	214
762	214
101	213
762	213
101	212
762	212
102	211
103	211
761	211
103	210
760	210
104	209
759	209
104	208
759	208
105	207
758	207
106	206
757	206
106	205
757	205
107	204
756	204
108	203
755	203
108	202
754	202
109	201
754	201
110	200
752	200
753	200
111	199
752	199
111	198
751	198
112	197
750	197
113	196
750	196
114	195
749	195
114	194
748	194
115	193
747	193
116	192
746	192
117	191
746	191
118	190
744	190
745	190
119	189
744	189
119	188
743	188
120	187
742	187
121	186
741	186
122	185
740	185
123	184
739	184
124	183
738	183
125	182
737	182
125	181
737	181
126	180
735	180
736	180
127	179
735	179
128	178
734	178
129	177
733	177
130	176
732	176
131	175
731	175
132	174
730	174
133	173
728	173
729	173
134	172
727	172
135	171
726	171
136	170
725	170
137	169
724	169
138	168
723	168
139	167
722	167
140	166
720	166
721	166
141	165
720	165
142	164
719	164
143	163
717	163
718	163
144	162
716	162
145	161
715	161
146	160
714	160
147	159
713	159
148	158
149	158
711	158
712	158
149	157
710	157
150	156
151	156
709	156
152	155
708	155
153	154
707	154
154	153
706	153
155	152
156	152
704	152
705	152
157	151
703	151
158	150
159	150
702	150
159	149
701	149
160	148
700	148
161	147
162	147
698	147
699	147
163	146
697	146
164	145
696	145
165	144
694	144
695	144
166	143
167	143
693	143
168	142
691	142
692	142
169	141
691	141
170	140
171	140
689	140
690	140
172	139
688	139
173	138
686	138
687	138
174	137
175	137
685	137
176	136
683	136
684	136
177	135
682	135
178	134
179	134
680	134
681	134
180	133
679	133
181	132
678	132
182	131
183	131
676	131
677	131
184	130
675	130
185	129
186	129
674	129
187	128
672	128
673	128
188	127
189	127
670	127
671	127
190	126
191	126
669	126
192	125
667	125
668	125
193	124
666	124
194	123
195	123
664	123
665	123
196	122
197	122
662	122
663	122
198	121
661	121
199	120
659	120
660	120
200	119
201	119
658	119
202	118
203	118
655	118
656	118
657	118
204	117
654	117
205	116
206	116
207	116
652	116
653	116
208	115
650	115
651	115
209	114
648	114
649	114
210	113
211	113
647	113
212	112
213	112
645	112
646	112
214	111
215	111
643	111
644	111
216	110
217	110
640	110
641	110
642	110
218	109
639	109
219	108
220	108
637	108
638	108
221	107
635	107
636	107
222	106
223	106
634	106
224	105
225	105
632	105
633	105
226	104
227	104
629	104
630	104
631	104
228	103
229	103
627	103
628	103
230	102
231	102
625	102
626	102
232	101
623	101
624	101
233	100
234	100
235	100
621	100
622	100
236	99
237	99
619	99
620	99
238	98
239	98
617	98
618	98
240	97
615	97
616	97
241	96
242	96
243	96
613	96
614	96
244	95
245	95
611	95
612	95
246	94
247	94
608	94
609	94
610	94
248	93
249	93
605	93
606	93
607	93
250	92
251	92
603	92
604	92
252	91
253	91
254	91
601	91
602	91
255	90
256	90
599	90
600	90
257	89
258	89
596	89
597	89
598	89
259	88
260	88
594	88
595	88
261	87
262	87
263	87
590	87
591	87
592	87
593	87
264	86
265	86
266	86
588	86
589	86
267	85
268	85
586	85
587	85
269	84
270	84
271	84
583	84
584	84
585	84
272	83
273	83
580	83
581	83
582	83
274	82
275	82
276	82
576	82
577	82
578	82
579	82
277	81
278	81
279	81
574	81
575	81
280	80
281	80
571	80
572	80
573	80
282	79
283	79
284	79
568	79
569	79
570	79
285	78
286	78
287	78
565	78
566	78
567	78
288	77
289	77
290	77
562	77
563	77
564	77
291	76
292	76
293	76
559	76
560	76
561	76
294	75
295	75
296	75
555	75
556	75
557	75
558	75
297	74
298	74
299	74
300	74
552	74
553	74
554	74
301	73
302	73
303	73
548	73
549	73
550	73
551	73
304	72
305	72
306	72
544	72
545	72
546	72
547	72
307	71
308	71
309	71
310	71
542	71
543	71
545	71
311	70
312	70
313	70
543	70
544	70
314	69
315	69
544	69
545	69
546	69
547	69
548	69
549	69
550	69
316	68
317	68
318	68
319	68
551	68
320	67
321	67
322	67
552	67
553	67
554	67
555	67
323	66
324	66
325	66
326	66
327	66
556	66
320	65
321	65
322	65
323	65
328	65
329	65
555	65
319	64
324	64
325	64
548	64
549	64
550	64
551	64
552	64
553	64
554	64
320	63
321	63
322	63
323	63
324	63
544	63
545	63
546	63
547	63
325	62
541	62
542	62
543	62
326	61
327	61
540	61
327	60
536	60
537	60
538	60
539	60
328	59
329	59
535	59
330	58
532	58
533	58
534	58
331	57
332	57
528	57
529	57
530	57
531	57
333	56
334	56
335	56
336	56
337	56
523	56
524	56
525	56
526	56
527	56
338	55
339	55
340	55
515	55
516	55
517	55
518	55
519	55
520	55
521	55
522	55
341	54
342	54
343	54
503	54
504	54
505	54
506	54
507	54
508	54
509	54
510	54
511	54
512	54
513	54
514	54
344	53
345	53
346	53
347	53
348	53
349	53
350	53
351	53
491	53
492	53
493	53
494	53
495	53
496	53
497	53
498	53
499	53
500	53
501	53
502	53
352	52
353	52
354	52
355	52
356	52
357	52
358	52
359	52
360	52
361	52
362	52
363	52
473	52
474	52
475	52
476	52
477	52
478	52
479	52
480	52
481	52
482	52
483	52
484	52
485	52
486	52
487	52
488	52
489	52
490	52
364	51
365	51
366	51
367	51
368	51
369	51
370	51
371	51
372	51
373	51
374	51
375	51
376	51
377	51
378	51
379	51
380	51
381	51
382	51
383	51
462	51
463	51
464	51
465	51
466	51
467	51
468	51
469	51
470	51
471	51
472	51
384	50
385	50
386	50
387	50
388	50
389	50
390	50
391	50
392	50
393	50
394	50
395	50
396	50
397	50
398	50
399	50
400	50
401	50
402	50
403	50
404	50
405	50
406	50
407	50
408	50
409	50
410	50
411	50
412	50
413	50
414	50
415	50
416	50
417	50
418	50
419	50
420	50
421	50
422	50
423	50
424	50
425	50
426	50
427	50
428	50
429	50
430	50
431	50
432	50
433	50
434	50
435	50
436	50
437	50
438	50
439	50
440	50
441	50
442	50
443	50
444	50
445	50
446	50
447	50
448	50
449	50
450	50
451	50
452	50
453	50
454	50
455	50
456	50
457	50
458	50
459	50
460	50
461	50
