74	57
216	57
68	56
69	56
70	56
214	56
215	56
64	55
65	55
66	55
67	55
213	55
60	54
61	54
62	54
63	54
212	54
55	53
56	53
57	53
58	53
59	53
210	53
211	53
47	52
48	52
49	52
50	52
51	52
52	52
53	52
54	52
208	52
209	52
23	51
24	51
25	51
26	51
27	51
28	51
29	51
30	51
31	51
32	51
33	51
34	51
35	51
36	51
37	51
38	51
39	51
40	51
41	51
42	51
43	51
44	51
45	51
46	51
207	51
24	50
25	50
205	50
206	50
26	49
27	49
204	49
28	48
202	48
203	48
29	47
30	47
200	47
201	47
31	46
32	46
198	46
199	46
33	45
34	45
196	45
197	45
35	44
36	44
194	44
195	44
37	43
38	43
192	43
193	43
39	42
40	42
190	42
191	42
41	41
42	41
188	41
189	41
43	40
44	40
45	40
186	40
187	40
46	39
47	39
184	39
185	39
48	38
49	38
50	38
181	38
182	38
183	38
51	37
52	37
178	37
179	37
180	37
53	36
54	36
55	36
176	36
177	36
56	35
57	35
58	35
173	35
174	35
175	35
59	34
60	34
61	34
170	34
171	34
172	34
62	33
63	33
64	33
166	33
167	33
168	33
169	33
65	32
66	32
67	32
68	32
162	32
163	32
164	32
165	32
69	31
70	31
71	31
158	31
159	31
160	31
161	31
72	30
73	30
74	30
75	30
76	30
154	30
155	30
156	30
157	30
77	29
78	29
79	29
80	29
149	29
150	29
151	29
152	29
153	29
81	28
82	28
83	28
84	28
85	28
86	28
87	28
144	28
145	28
146	28
147	28
148	28
88	27
89	27
90	27
91	27
92	27
93	27
94	27
135	27
136	27
137	27
138	27
139	27
140	27
141	27
142	27
143	27
95	26
96	26
97	26
98	26
99	26
100	26
101	26
102	26
103	26
104	26
105	26
106	26
107	26
121	26
122	26
123	26
124	26
125	26
126	26
127	26
128	26
129	26
130	26
131	26
132	26
133	26
134	26
108	25
109	25
110	25
111	25
112	25
113	25
114	25
115	25
116	25
117	25
118	25
119	25
120	25
